DX_CODE_2,CODE,SHORT_DESCRIPTION,LONG_DESCRIPTION,CONCEPT_ID,CONCEPT_NAME,DOMAIN_ID,VOCABULARY_ID,CONCEPT_CLASS_ID,START_DATE,END_DATE,PREV_DOC_FLAG
C62.12,C6212,Malignant neoplasm of descended left testis,Malignant neoplasm of descended left testis,45590914,Malignant neoplasm of descended left testis,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C62.9,NA,NA,NA,1567577,"Malignant neoplasm of testis, unspecified whether descended or undescended",Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
C62.90,C6290,"Malig neoplasm of unsp testis, unsp descended or undescended","Malignant neoplasm of unspecified testis, unspecified whether descended or undescended",45532919,"Malignant neoplasm of unspecified testis, unspecified whether descended or undescended",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C62.91,C6291,"Malig neoplm of right testis, unsp descended or undescended","Malignant neoplasm of right testis, unspecified whether descended or undescended",45557003,"Malignant neoplasm of right testis, unspecified whether descended or undescended",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C62.92,C6292,"Malig neoplasm of left testis, unsp descended or undescended","Malignant neoplasm of left testis, unspecified whether descended or undescended",45532920,"Malignant neoplasm of left testis, unspecified whether descended or undescended",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C63,NA,NA,NA,1567578,Malignant neoplasm of other and unspecified male genital organs,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,TRUE
C63.0,NA,NA,NA,1567579,Malignant neoplasm of epididymis,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
C63.00,C6300,Malignant neoplasm of unspecified epididymis,Malignant neoplasm of unspecified epididymis,45532921,Malignant neoplasm of unspecified epididymis,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C63.01,C6301,Malignant neoplasm of right epididymis,Malignant neoplasm of right epididymis,45547510,Malignant neoplasm of right epididymis,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C63.02,C6302,Malignant neoplasm of left epididymis,Malignant neoplasm of left epididymis,45547511,Malignant neoplasm of left epididymis,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C63.1,NA,NA,NA,1567580,Malignant neoplasm of spermatic cord,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
C63.10,C6310,Malignant neoplasm of unspecified spermatic cord,Malignant neoplasm of unspecified spermatic cord,45547513,Malignant neoplasm of unspecified spermatic cord,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C63.11,C6311,Malignant neoplasm of right spermatic cord,Malignant neoplasm of right spermatic cord,45561822,Malignant neoplasm of right spermatic cord,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C63.12,C6312,Malignant neoplasm of left spermatic cord,Malignant neoplasm of left spermatic cord,45552267,Malignant neoplasm of left spermatic cord,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C63.2,C632,Malignant neoplasm of scrotum,Malignant neoplasm of scrotum,35206267,Malignant neoplasm of scrotum,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C63.7,C637,Malignant neoplasm of other specified male genital organs,Malignant neoplasm of other specified male genital organs,35206268,Malignant neoplasm of other specified male genital organs,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C63.8,C638,Malignant neoplasm of ovrlp sites of male genital organs,Malignant neoplasm of overlapping sites of male genital organs,35206269,Malignant neoplasm of overlapping sites of male genital organs,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C63.9,C639,"Malignant neoplasm of male genital organ, unspecified","Malignant neoplasm of male genital organ, unspecified",35206270,"Malignant neoplasm of male genital organ, unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C64,NA,NA,NA,1567581,"Malignant neoplasm of kidney, except renal pelvis",Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,TRUE
C64.0,NA,NA,NA,35206271,"Malignant neoplasm of right kidney, except renal pelvis",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2010,TRUE
C64.1,C641,"Malignant neoplasm of right kidney, except renal pelvis","Malignant neoplasm of right kidney, except renal pelvis",45600517,"Malignant neoplasm of right kidney, except renal pelvis",Condition,ICD10CM,4-char billing code,1/1/1970,12/31/2099,TRUE
C64.2,C642,"Malignant neoplasm of left kidney, except renal pelvis","Malignant neoplasm of left kidney, except renal pelvis",45586019,"Malignant neoplasm of left kidney, except renal pelvis",Condition,ICD10CM,4-char billing code,1/1/1970,12/31/2099,TRUE
C64.9,C649,"Malignant neoplasm of unsp kidney, except renal pelvis","Malignant neoplasm of unspecified kidney, except renal pelvis",45581223,"Malignant neoplasm of unspecified kidney, except renal pelvis",Condition,ICD10CM,4-char billing code,1/1/1970,12/31/2099,TRUE
C65,NA,NA,NA,1567582,Malignant neoplasm of renal pelvis,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,TRUE
C65.0,NA,NA,NA,35206272,Malignant neoplasm of right renal pelvis,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2010,TRUE
C65.1,C651,Malignant neoplasm of right renal pelvis,Malignant neoplasm of right renal pelvis,45537828,Malignant neoplasm of right renal pelvis,Condition,ICD10CM,4-char billing code,1/1/1970,12/31/2099,TRUE
C65.2,C652,Malignant neoplasm of left renal pelvis,Malignant neoplasm of left renal pelvis,45547514,Malignant neoplasm of left renal pelvis,Condition,ICD10CM,4-char billing code,1/1/1970,12/31/2099,TRUE
C65.9,C659,Malignant neoplasm of unspecified renal pelvis,Malignant neoplasm of unspecified renal pelvis,45581224,Malignant neoplasm of unspecified renal pelvis,Condition,ICD10CM,4-char billing code,1/1/1970,12/31/2099,TRUE
C66,NA,NA,NA,1567583,Malignant neoplasm of ureter,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,TRUE
C66.0,NA,NA,NA,35206273,Malignant neoplasm of right ureter,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2010,TRUE
C66.1,C661,Malignant neoplasm of right ureter,Malignant neoplasm of right ureter,45532923,Malignant neoplasm of right ureter,Condition,ICD10CM,4-char billing code,1/1/1970,12/31/2099,TRUE
C66.2,C662,Malignant neoplasm of left ureter,Malignant neoplasm of left ureter,45576334,Malignant neoplasm of left ureter,Condition,ICD10CM,4-char billing code,1/1/1970,12/31/2099,TRUE
C66.9,C669,Malignant neoplasm of unspecified ureter,Malignant neoplasm of unspecified ureter,45581225,Malignant neoplasm of unspecified ureter,Condition,ICD10CM,4-char billing code,1/1/1970,12/31/2099,TRUE
C67,NA,NA,NA,1567584,Malignant neoplasm of bladder,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,TRUE
C67.0,C670,Malignant neoplasm of trigone of bladder,Malignant neoplasm of trigone of bladder,35206274,Malignant neoplasm of trigone of bladder,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C67.1,C671,Malignant neoplasm of dome of bladder,Malignant neoplasm of dome of bladder,35206275,Malignant neoplasm of dome of bladder,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C67.2,C672,Malignant neoplasm of lateral wall of bladder,Malignant neoplasm of lateral wall of bladder,35206276,Malignant neoplasm of lateral wall of bladder,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C67.3,C673,Malignant neoplasm of anterior wall of bladder,Malignant neoplasm of anterior wall of bladder,35206277,Malignant neoplasm of anterior wall of bladder,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C67.4,C674,Malignant neoplasm of posterior wall of bladder,Malignant neoplasm of posterior wall of bladder,35206278,Malignant neoplasm of posterior wall of bladder,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C67.5,C675,Malignant neoplasm of bladder neck,Malignant neoplasm of bladder neck,35206279,Malignant neoplasm of bladder neck,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C67.6,C676,Malignant neoplasm of ureteric orifice,Malignant neoplasm of ureteric orifice,35206280,Malignant neoplasm of ureteric orifice,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C67.7,C677,Malignant neoplasm of urachus,Malignant neoplasm of urachus,35206281,Malignant neoplasm of urachus,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C67.8,C678,Malignant neoplasm of overlapping sites of bladder,Malignant neoplasm of overlapping sites of bladder,35206282,Malignant neoplasm of overlapping sites of bladder,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C67.9,C679,"Malignant neoplasm of bladder, unspecified","Malignant neoplasm of bladder, unspecified",35206283,"Malignant neoplasm of bladder, unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C68,NA,NA,NA,1567585,Malignant neoplasm of other and unspecified urinary organs,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,TRUE
C68.0,C680,Malignant neoplasm of urethra,Malignant neoplasm of urethra,35206284,Malignant neoplasm of urethra,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C68.1,C681,Malignant neoplasm of paraurethral glands,Malignant neoplasm of paraurethral glands,35206285,Malignant neoplasm of paraurethral glands,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C68.8,C688,Malignant neoplasm of overlapping sites of urinary organs,Malignant neoplasm of overlapping sites of urinary organs,35206286,Malignant neoplasm of overlapping sites of urinary organs,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C68.9,C689,"Malignant neoplasm of urinary organ, unspecified","Malignant neoplasm of urinary organ, unspecified",35206287,"Malignant neoplasm of urinary organ, unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C69,NA,NA,NA,1567586,Malignant neoplasm of eye and adnexa,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,TRUE
C69.0,NA,NA,NA,1567587,Malignant neoplasm of conjunctiva,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
C69.00,C6900,Malignant neoplasm of unspecified conjunctiva,Malignant neoplasm of unspecified conjunctiva,45595677,Malignant neoplasm of unspecified conjunctiva,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.01,C6901,Malignant neoplasm of right conjunctiva,Malignant neoplasm of right conjunctiva,45532926,Malignant neoplasm of right conjunctiva,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.02,C6902,Malignant neoplasm of left conjunctiva,Malignant neoplasm of left conjunctiva,45542617,Malignant neoplasm of left conjunctiva,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.1,NA,NA,NA,1567588,Malignant neoplasm of cornea,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
C69.10,C6910,Malignant neoplasm of unspecified cornea,Malignant neoplasm of unspecified cornea,45595678,Malignant neoplasm of unspecified cornea,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.11,C6911,Malignant neoplasm of right cornea,Malignant neoplasm of right cornea,45537832,Malignant neoplasm of right cornea,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.12,C6912,Malignant neoplasm of left cornea,Malignant neoplasm of left cornea,45561823,Malignant neoplasm of left cornea,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.2,NA,NA,NA,1567589,Malignant neoplasm of retina,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
C69.20,C6920,Malignant neoplasm of unspecified retina,Malignant neoplasm of unspecified retina,45571530,Malignant neoplasm of unspecified retina,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.21,C6921,Malignant neoplasm of right retina,Malignant neoplasm of right retina,45552273,Malignant neoplasm of right retina,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.22,C6922,Malignant neoplasm of left retina,Malignant neoplasm of left retina,45595679,Malignant neoplasm of left retina,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.3,NA,NA,NA,1567590,Malignant neoplasm of choroid,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
C69.30,C6930,Malignant neoplasm of unspecified choroid,Malignant neoplasm of unspecified choroid,45590916,Malignant neoplasm of unspecified choroid,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.31,C6931,Malignant neoplasm of right choroid,Malignant neoplasm of right choroid,45532927,Malignant neoplasm of right choroid,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.32,C6932,Malignant neoplasm of left choroid,Malignant neoplasm of left choroid,45586021,Malignant neoplasm of left choroid,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.4,NA,NA,NA,1567591,Malignant neoplasm of ciliary body,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
C69.40,C6940,Malignant neoplasm of unspecified ciliary body,Malignant neoplasm of unspecified ciliary body,45595680,Malignant neoplasm of unspecified ciliary body,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.41,C6941,Malignant neoplasm of right ciliary body,Malignant neoplasm of right ciliary body,45561824,Malignant neoplasm of right ciliary body,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.42,C6942,Malignant neoplasm of left ciliary body,Malignant neoplasm of left ciliary body,45605284,Malignant neoplasm of left ciliary body,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.5,NA,NA,NA,1567592,Malignant neoplasm of lacrimal gland and duct,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
C69.50,C6950,Malignant neoplasm of unspecified lacrimal gland and duct,Malignant neoplasm of unspecified lacrimal gland and duct,45547515,Malignant neoplasm of unspecified lacrimal gland and duct,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.51,C6951,Malignant neoplasm of right lacrimal gland and duct,Malignant neoplasm of right lacrimal gland and duct,45561825,Malignant neoplasm of right lacrimal gland and duct,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.52,C6952,Malignant neoplasm of left lacrimal gland and duct,Malignant neoplasm of left lacrimal gland and duct,45532928,Malignant neoplasm of left lacrimal gland and duct,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.6,NA,NA,NA,1567593,Malignant neoplasm of orbit,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
C69.60,C6960,Malignant neoplasm of unspecified orbit,Malignant neoplasm of unspecified orbit,45542619,Malignant neoplasm of unspecified orbit,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.61,C6961,Malignant neoplasm of right orbit,Malignant neoplasm of right orbit,45590917,Malignant neoplasm of right orbit,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.62,C6962,Malignant neoplasm of left orbit,Malignant neoplasm of left orbit,45552274,Malignant neoplasm of left orbit,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.8,NA,NA,NA,1567594,Malignant neoplasm of overlapping sites of eye and adnexa,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
C69.80,C6980,Malignant neoplasm of ovrlp sites of unsp eye and adnexa,Malignant neoplasm of overlapping sites of unspecified eye and adnexa,45571531,Malignant neoplasm of overlapping sites of unspecified eye and adnexa,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.81,C6981,Malignant neoplasm of ovrlp sites of right eye and adnexa,Malignant neoplasm of overlapping sites of right eye and adnexa,45561826,Malignant neoplasm of overlapping sites of right eye and adnexa,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C69.82,C6982,Malignant neoplasm of ovrlp sites of left eye and adnexa,Malignant neoplasm of overlapping sites of left eye and adnexa,45605285,Malignant neoplasm of overlapping sites of left eye and adnexa,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
