"DX_CODE_2","CODE","LONG_DESCRIPTION","SHORT_DESCRIPTION","CONCEPT_ID","CONCEPT_NAME","DOMAIN_ID","VOCABULARY_ID","CONCEPT_CLASS_ID","START_DATE","END_DATE"
"192.0","1920","Malignant neoplasm of cranial nerves","Mal neo cranial nerves",44836844,"Malignant neoplasm of cranial nerves","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"192.1","1921","Malignant neoplasm of cerebral meninges","Mal neo cerebral mening",44833306,"Malignant neoplasm of cerebral meninges","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"192.2","1922","Malignant neoplasm of spinal cord","Mal neo spinal cord",44836845,"Malignant neoplasm of spinal cord","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"192.3","1923","Malignant neoplasm of spinal meninges","Mal neo spinal meninges",44828744,"Malignant neoplasm of spinal meninges","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"192.8","1928","Malignant neoplasm of other specified sites of nervous system","Mal neo nervous syst NEC",44826413,"Malignant neoplasm of other specified sites of nervous system","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"192.9","1929","Malignant neoplasm of nervous system, part unspecified","Mal neo nervous syst NOS",44830987,"Malignant neoplasm of nervous system, part unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"193",NA,NA,NA,44825214,"Malignant neoplasm of thyroid gland","Condition","ICD9CM","3-dig billing code","1970-01-01","2099-12-31"
"194",NA,NA,NA,44819441,"Malignant neoplasm of other endocrine glands and related structures","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"194.0","1940","Malignant neoplasm of adrenal gland","Malign neopl adrenal",44836846,"Malignant neoplasm of adrenal gland","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"194.1","1941","Malignant neoplasm of parathyroid gland","Malig neo parathyroid",44832133,"Malignant neoplasm of parathyroid gland","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"194.3","1943","Malignant neoplasm of pituitary gland and craniopharyngeal duct","Malig neo pituitary",44827565,"Malignant neoplasm of pituitary gland and craniopharyngeal duct","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"194.4","1944","Malignant neoplasm of pineal gland","Malign neo pineal gland",44829819,"Malignant neoplasm of pineal gland","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"194.5","1945","Malignant neoplasm of carotid body","Mal neo carotid body",44826414,"Malignant neoplasm of carotid body","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"194.6","1946","Malignant neoplasm of aortic body and other paraganglia","Mal neo paraganglia NEC",44830988,"Malignant neoplasm of aortic body and other paraganglia","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"194.8","1948","Malignant neoplasm of other endocrine glands and related structures","Mal neo endocrine NEC",44824035,"Malignant neoplasm of other endocrine glands and related structures","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"194.9","1949","Malignant neoplasm of endocrine gland, site unspecified","Mal neo endocrine NOS",44829820,"Malignant neoplasm of endocrine gland, site unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"195",NA,NA,NA,44821735,"Malignant neoplasm of other and ill-defined sites","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"195.0","1950","Malignant neoplasm of head, face, and neck","Mal neo head/face/neck",44834500,"Malignant neoplasm of head, face, and neck","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"195.1","1951","Malignant neoplasm of thorax","Malign neopl thorax",44821736,"Malignant neoplasm of thorax","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"195.2","1952","Malignant neoplasm of abdomen","Malig neo abdomen",44827566,"Malignant neoplasm of abdomen","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"195.3","1953","Malignant neoplasm of pelvis","Malign neopl pelvis",44832134,"Malignant neoplasm of pelvis","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"195.4","1954","Malignant neoplasm of upper limb","Malign neopl arm",44826415,"Malignant neoplasm of upper limb","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"195.5","1955","Malignant neoplasm of lower limb","Malign neopl leg",44835682,"Malignant neoplasm of lower limb","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"195.8","1958","Malignant neoplasm of other specified sites","Malig neo site NEC",44820623,"Malignant neoplasm of other specified sites","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"196",NA,NA,NA,44836847,"Secondary and unspecified malignant neoplasm of lymph nodes","Measurement","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"196.0","1960","Secondary and unspecified malignant neoplasm of lymph nodes of head, face, and neck","Mal neo lymph-head/neck",44832135,"Secondary and unspecified malignant neoplasm of lymph nodes of head, face, and neck","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"196.1","1961","Secondary and unspecified malignant neoplasm of intrathoracic lymph nodes","Mal neo lymph-intrathor",44834501,"Secondary and unspecified malignant neoplasm of intrathoracic lymph nodes","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"196.2","1962","Secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes","Mal neo lymph intra-abd",44821737,"Secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"196.3","1963","Secondary and unspecified malignant neoplasm of lymph nodes of axilla and upper limb","Mal neo lymph-axilla/arm",44821738,"Secondary and unspecified malignant neoplasm of lymph nodes of axilla and upper limb","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"196.5","1965","Secondary and unspecified malignant neoplasm of lymph nodes of inguinal region and lower limb","Mal neo lymph-inguin/leg",44829821,"Secondary and unspecified malignant neoplasm of lymph nodes of inguinal region and lower limb","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"196.6","1966","Secondary and unspecified malignant neoplasm of intrapelvic lymph nodes","Mal neo lymph-intrapelv",44833307,"Secondary and unspecified malignant neoplasm of intrapelvic lymph nodes","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"196.8","1968","Secondary and unspecified malignant neoplasm of lymph nodes of multiple sites","Mal neo lymph node-mult",44828745,"Secondary and unspecified malignant neoplasm of lymph nodes of multiple sites","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"196.9","1969","Secondary and unspecified malignant neoplasm of lymph nodes, site unspecified","Mal neo lymph node NOS",44836848,"Secondary and unspecified malignant neoplasm of lymph nodes, site unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"197",NA,NA,NA,44819442,"Secondary malignant neoplasm of respiratory and digestive systems","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"197.0","1970","Secondary malignant neoplasm of lung","Secondary malig neo lung",44832136,"Secondary malignant neoplasm of lung","Measurement","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"197.1","1971","Secondary malignant neoplasm of mediastinum","Sec mal neo mediastinum",44829822,"Secondary malignant neoplasm of mediastinum","Measurement","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"197.2","1972","Secondary malignant neoplasm of pleura","Second malig neo pleura",44833308,"Secondary malignant neoplasm of pleura","Measurement","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"197.3","1973","Secondary malignant neoplasm of other respiratory organs","Sec malig neo resp NEC",44824036,"Secondary malignant neoplasm of other respiratory organs","Measurement","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"197.4","1974","Secondary malignant neoplasm of small intestine including duodenum","Sec malig neo sm bowel",44830989,"Secondary malignant neoplasm of small intestine including duodenum","Measurement","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"197.5","1975","Secondary malignant neoplasm of large intestine and rectum","Sec malig neo lg bowel",44835683,"Secondary malignant neoplasm of large intestine and rectum","Measurement","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"197.6","1976","Secondary malignant neoplasm of retroperitoneum and peritoneum","Sec mal neo peritoneum",44835684,"Secondary malignant neoplasm of retroperitoneum and peritoneum","Measurement","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"197.7","1977","Malignant neoplasm of liver, secondary","Second malig neo liver",44830990,"Malignant neoplasm of liver, secondary","Measurement","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"197.8","1978","Secondary malignant neoplasm of other digestive organs and spleen","Sec mal neo GI NEC",44836849,"Secondary malignant neoplasm of other digestive organs and spleen","Measurement","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"198",NA,NA,NA,44836850,"Secondary malignant neoplasm of other specified sites","Measurement","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"198.0","1980","Secondary malignant neoplasm of kidney","Second malig neo kidney",44824037,"Secondary malignant neoplasm of kidney","Measurement","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"198.1","1981","Secondary malignant neoplasm of other urinary organs","Sec malig neo urin NEC",44835685,"Secondary malignant neoplasm of other urinary organs","Measurement","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"198.2","1982","Secondary malignant neoplasm of skin","Secondary malig neo skin",44821739,"Secondary malignant neoplasm of skin","Measurement","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"198.3","1983","Secondary malignant neoplasm of brain and spinal cord","Sec mal neo brain/spine",44836851,"Secondary malignant neoplasm of brain and spinal cord","Measurement","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"198.4","1984","Secondary malignant neoplasm of other parts of nervous system","Sec malig neo nerve NEC",44833309,"Secondary malignant neoplasm of other parts of nervous system","Measurement","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"198.5","1985","Secondary malignant neoplasm of bone and bone marrow","Secondary malig neo bone",44834502,"Secondary malignant neoplasm of bone and bone marrow","Measurement","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"198.6","1986","Secondary malignant neoplasm of ovary","Second malig neo ovary",44834503,"Secondary malignant neoplasm of ovary","Measurement","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"198.7","1987","Secondary malignant neoplasm of adrenal gland","Second malig neo adrenal",44828746,"Secondary malignant neoplasm of adrenal gland","Measurement","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"198.8",NA,NA,NA,44828747,"Secondary malignant neoplasm of other specified sites","Measurement","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"198.81","19881","Secondary malignant neoplasm of breast","Second malig neo breast",44835686,"Secondary malignant neoplasm of breast","Measurement","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"198.82","19882","Secondary malignant neoplasm of genital organs","Second malig neo genital",44836852,"Secondary malignant neoplasm of genital organs","Measurement","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"198.89","19889","Secondary malignant neoplasm of other specified sites","Secondary malig neo NEC",44826416,"Secondary malignant neoplasm of other specified sites","Measurement","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"199",NA,NA,NA,44833310,"Malignant neoplasm without specification of site","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"199.0","1990","Disseminated malignant neoplasm without specification of site","Malig neo disseminated",44819443,"Disseminated malignant neoplasm without specification of site","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"199.1","1991","Other malignant neoplasm without specification of site","Malignant neoplasm NOS",44827567,"Other malignant neoplasm without specification of site","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"199.2","1992","Malignant neoplasm associated with transplant organ","Malig neopl-transp organ",44827568,"Malignant neoplasm associated with transplant organ","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"200",NA,NA,NA,44829823,"Lymphosarcoma and reticulosarcoma and other specified malignant tumors of lymphatic tissue","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"200.0",NA,NA,NA,44830991,"Reticulosarcoma","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"200.00","20000","Reticulosarcoma, unspecified site, extranodal and solid organ sites","Retclsrc unsp xtrndl org",44833311,"Reticulosarcoma, unspecified site, extranodal and solid organ sites","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"200.01","20001","Reticulosarcoma, lymph nodes of head, face, and neck","Reticulosarcoma head",44836853,"Reticulosarcoma, lymph nodes of head, face, and neck","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"200.02","20002","Reticulosarcoma, intrathoracic lymph nodes","Reticulosarcoma thorax",44830992,"Reticulosarcoma, intrathoracic lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"200.03","20003","Reticulosarcoma, intra-abdominal lymph nodes","Reticulosarcoma abdom",44836854,"Reticulosarcoma, intra-abdominal lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"200.04","20004","Reticulosarcoma, lymph nodes of axilla and upper limb","Reticulosarcoma axilla",44821740,"Reticulosarcoma, lymph nodes of axilla and upper limb","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"200.05","20005","Reticulosarcoma, lymph nodes of inguinal region and lower limb","Reticulosarcoma inguin",44835687,"Reticulosarcoma, lymph nodes of inguinal region and lower limb","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"200.06","20006","Reticulosarcoma, intrapelvic lymph nodes","Reticulosarcoma pelvic",44835688,"Reticulosarcoma, intrapelvic lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"200.07","20007","Reticulosarcoma, spleen","Reticulosarcoma spleen",44833312,"Reticulosarcoma, spleen","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"200.08","20008","Reticulosarcoma, lymph nodes of multiple sites","Reticulosarcoma mult",44835689,"Reticulosarcoma, lymph nodes of multiple sites","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
