"DX_CODE_2","CODE","LONG_DESCRIPTION","SHORT_DESCRIPTION","CONCEPT_ID","CONCEPT_NAME","DOMAIN_ID","VOCABULARY_ID","CONCEPT_CLASS_ID","START_DATE","END_DATE","PREV_DOC_FLAG"
"649.22","64922","Bariatric surgery status complicating pregnancy, childbirth, or the puerperium, delivered, with mention of postpartum complication","Bariatric surg-del w p/p",44831392,"Bariatric surgery status complicating pregnancy, childbirth, or the puerperium, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.23","64923","Bariatric surgery status complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication","Bariatrc surg stat-antep",44825604,"Bariatric surgery status complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.24","64924","Bariatric surgery status complicating pregnancy, childbirth, or the puerperium, postpartum condition or complication","Bariatrc surg stat w p/p",44831393,"Bariatric surgery status complicating pregnancy, childbirth, or the puerperium, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.3",NA,NA,NA,44821033,"Coagulation defects complicating pregnancy, childbirth, or the puerperium","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"649.30","64930","Coagulation defects complicating pregnancy, childbirth, or the puerperium, unspecified as to episode of care or not applicable","Coagulation def-unspec",44832538,"Coagulation defects complicating pregnancy, childbirth, or the puerperium, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.31","64931","Coagulation defects complicating pregnancy, childbirth, or the puerperium, delivered, with or without mention of antepartum condition","Coagulation def-deliv",44821034,"Coagulation defects complicating pregnancy, childbirth, or the puerperium, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.32","64932","Coagulation defects complicating pregnancy, childbirth, or the puerperium, delivered, with mention of postpartum complication","Coagulatn def-del w p/p",44826787,"Coagulation defects complicating pregnancy, childbirth, or the puerperium, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.33","64933","Coagulation defects complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication","Coagulation def-antepart",44836091,"Coagulation defects complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.34","64934","Coagulation defects complicating pregnancy, childbirth, or the puerperium, postpartum condition or complication","Coagulation def-postpart",44831394,"Coagulation defects complicating pregnancy, childbirth, or the puerperium, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.4",NA,NA,NA,44833729,"Epilepsy complicating pregnancy, childbirth, or the puerperium","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"649.40","64940","Epilepsy complicating pregnancy, childbirth, or the puerperium, unspecified as to episode of care or not applicable","Epilepsy-unspecified",44827948,"Epilepsy complicating pregnancy, childbirth, or the puerperium, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.41","64941","Epilepsy complicating pregnancy, childbirth, or the puerperium, delivered, with or without mention of antepartum condition","Epilepsy-delivered",44827949,"Epilepsy complicating pregnancy, childbirth, or the puerperium, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.42","64942","Epilepsy complicating pregnancy, childbirth, or the puerperium, delivered, with mention of postpartum complication","Epilepsy-delivered w p/p",44827950,"Epilepsy complicating pregnancy, childbirth, or the puerperium, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.43","64943","Epilepsy complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication","Epilepsy-antepartum",44830229,"Epilepsy complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.44","64944","Epilepsy complicating pregnancy, childbirth, or the puerperium, postpartum condition or complication","Epilepsy-postpartum",44823249,"Epilepsy complicating pregnancy, childbirth, or the puerperium, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.5",NA,NA,NA,44831395,"Spotting complicating pregnancy","Observation","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"649.50","64950","Spotting complicating pregnancy, unspecified as to episode of care or not applicable","Spotting-unspecified",44833730,"Spotting complicating pregnancy, unspecified as to episode of care or not applicable","Observation","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.51","64951","Spotting complicating pregnancy, delivered, with or without mention of antepartum condition","Spotting-delivered",44822108,"Spotting complicating pregnancy, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.53","64953","Spotting complicating pregnancy, antepartum condition or complication","Spotting-antepartum",44822109,"Spotting complicating pregnancy, antepartum condition or complication","Observation","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.6",NA,NA,NA,44831396,"Uterine size date discrepancy","Observation","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"649.60","64960","Uterine size date discrepancy, unspecified as to episode of care or not applicable","Uterine size descrp-unsp",44823250,"Uterine size date discrepancy, unspecified as to episode of care or not applicable","Observation","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.61","64961","Uterine size date discrepancy, delivered, with or without mention of antepartum condition","Uterine size descrep-del",44830230,"Uterine size date discrepancy, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.62","64962","Uterine size date discrepancy, delivered, with mention of postpartum complication","Uterine size-del w p/p",44821035,"Uterine size date discrepancy, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.63","64963","Uterine size date discrepancy, antepartum condition or complication","Uterine size des-antepar",44829118,"Uterine size date discrepancy, antepartum condition or complication","Observation","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.64","64964","Uterine size date discrepancy, postpartum condition or complication","Uterine size descrep-p/p",44826788,"Uterine size date discrepancy, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.7",NA,NA,NA,44830231,"Cervical shortening","Observation","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"649.70","64970","Cervical shortening, unspecified as to episode of care or not applicable","Cervical shortening-unsp",44826789,"Cervical shortening, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.71","64971","Cervical shortening, delivered, with or without mention of antepartum condition","Cervical shortening-del",44836092,"Cervical shortening, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.73","64973","Cervical shortening, antepartum condition or complication","Cervical shortening-ante",44819869,"Cervical shortening, antepartum condition or complication","Observation","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"649.8",NA,NA,NA,45890913,"Onset (spontaneous) of labor after 37 completed weeks of gestation but before 39 completed weeks gestation, with delivery by (planned) cesarean section","Condition","ICD9CM","4-dig nonbill code","2014-10-01","2099-12-31",FALSE
"649.81","64981","Onset (spontaneous) of labor after 37 completed weeks of gestation but before 39 completed weeks gestation, with delivery by (planned) cesarean section, delivered, with or without mention of antepartum condition","Spon labr w plan C/S-del",44834897,"Onset (spontaneous) of labor after 37 completed weeks of gestation but before 39 completed weeks gestation, with delivery by (planned) cesarean section, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","2013-10-10","2099-12-31",FALSE
"649.82","64982","Onset (spontaneous) of labor after 37 completed weeks of gestation but before 39 completed weeks gestation, with delivery by (planned) cesarean section, delivered, with mention of postpartum complication","Lbr w plan C/S-del w p/p",44824407,"Onset (spontaneous) of labor after 37 completed weeks of gestation but before 39 completed weeks gestation, with delivery by (planned) cesarean section, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","2013-10-10","2099-12-31",FALSE
"650",NA,NA,NA,44824408,"Normal delivery","Condition","ICD9CM","3-dig billing code","1970-01-01","2099-12-31",TRUE
"651",NA,NA,NA,44823251,"Multiple gestation","Observation","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31",FALSE
"651.0",NA,NA,NA,44837249,"Twin pregnancy","Observation","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"651.00","65100","Twin pregnancy, unspecified as to episode of care or not applicable","Twin pregnancy-unspec",44831397,"Twin pregnancy, unspecified as to episode of care or not applicable","Observation","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"651.01","65101","Twin pregnancy, delivered, with or without mention of antepartum condition","Twin pregnancy-delivered",44832539,"Twin pregnancy, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"651.03","65103","Twin pregnancy, antepartum condition or complication","Twin pregnancy-antepart",44831398,"Twin pregnancy, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
