ATC_5th	ATC_name	brand_name	CONCEPT_ID	CONCEPT_CODE	CONCEPT_NAME	DOMAIN_ID	CONCEPT_CLASS_ID	STANDARD_CONCEPT	VOCABULARY_ID	VOCABULARY_NAME
A10BA02	metformin; oral	metformine bluefish	44162096	OMOP3038819	Metformin 1000 MG Extended Release Oral Tablet [METFORMINE BLUEFISH] Box of 30	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	metformin al	44173394	OMOP3050117	Metformin 850 MG Extended Release Oral Tablet [Metformin Al] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	metformin denk	44173396	OMOP3050119	Metformin 1000 MG Extended Release Oral Tablet [Metformin Denk]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	metformine sandoz	44177147	OMOP3053870	Metformin 500 MG Extended Release Oral Tablet [METFORMINE SANDOZ] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	espa formin	44180864	OMOP3057587	Metformin 500 MG Extended Release Oral Tablet [Espa Formin] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	metformin ct	44180867	OMOP3057590	Metformin 850 MG Extended Release Oral Tablet [Metformin Ct] Box of 30	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	espa formin	44188421	OMOP3065144	Metformin 500 MG Extended Release Oral Tablet [Espa Formin] Box of 30	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	metfor teva	44188423	OMOP3065146	Metformin 850 MG Extended Release Oral Tablet [Metfor Teva] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	lipito-m	2012323	OMOP4958568	atorvastatin 20 MG / metformin 750 MG [LIPITO-M]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	lipito-m	2012333	OMOP4958602	atorvastatin / metformin Extended Release Oral Tablet [LIPITO-M]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	k-met	2012347	OMOP4958876	metformin 500 MG Extended Release Oral Tablet [K-MET]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	nt-formin	2012351	OMOP4958908	metformin 500 MG [NT-FORMIN]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	k-met	2012353	OMOP4958939	metformin Extended Release Oral Tablet [K-MET]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	lipimet	2057645	OMOP4958549	atorvastatin 10 MG / metformin 1000 MG Extended Release Oral Tablet [LIPIMET]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	lipimet	2057658	OMOP4958566	atorvastatin 20 MG / metformin 750 MG [LIPIMET]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	lipimet	2057660	OMOP4958569	atorvastatin 10 MG / metformin 750 MG Extended Release Oral Tablet [LIPIMET]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	atomet	2057663	OMOP4958572	atorvastatin 10 MG / metformin 750 MG Extended Release Oral Tablet [ATOMET]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	atomet	2057671	OMOP4958582	atorvastatin 20 MG / metformin 500 MG Extended Release Oral Tablet [ATOMET]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	lipimet	2057675	OMOP4958589	atorvastatin 10 MG / metformin 500 MG Extended Release Oral Tablet [LIPIMET]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	duomet	2057805	OMOP4958731	metformin 1000 MG / rosuvastatin 10 MG Extended Release Oral Tablet [DUOMET]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	clavis	2057810	OMOP4958736	metformin 1000 MG / rosuvastatin 5 MG Extended Release Oral Tablet [CLAVIS]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	duomet	2057812	OMOP4958738	metformin 1000 MG / rosuvastatin 5 MG Extended Release Oral Tablet [DUOMET]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	clavis	2057821	OMOP4958747	metformin 750 MG / rosuvastatin 10 MG Extended Release Oral Tablet [CLAVIS]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	clavis	2057832	OMOP4958757	metformin 750 MG / rosuvastatin 10 MG [CLAVIS]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	rm	2057834	OMOP4958759	metformin 750 MG / rosuvastatin 10 MG [RM]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	rosutanmet	2057836	OMOP4958761	metformin 750 MG / rosuvastatin 10 MG [ROSUTANMET]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	clavis	2057838	OMOP4958763	metformin 750 MG / rosuvastatin 5 MG Extended Release Oral Tablet [CLAVIS]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	rosumet	2057842	OMOP4958767	metformin 750 MG / rosuvastatin 5 MG Extended Release Oral Tablet [ROSUMET]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	rm	2057867	OMOP4958792	metformin 500 MG / rosuvastatin 10 MG [RM]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	rosutanmet	2057869	OMOP4958794	metformin 500 MG / rosuvastatin 10 MG [ROSUTANMET]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	duomet	2057880	OMOP4958805	metformin 500 MG / rosuvastatin 5 MG [DUOMET]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	rosutanmet	2057882	OMOP4958807	metformin 500 MG / rosuvastatin 5 MG [ROSUTANMET]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	clavis	2057884	OMOP4958809	metformin / rosuvastatin Extended Release Oral Tablet [CLAVIS]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	duomet	2057885	OMOP4958810	metformin / rosuvastatin Extended Release Oral Tablet [DUOMET]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	rosumet	2057887	OMOP4958812	metformin / rosuvastatin Extended Release Oral Tablet [ROSUMET]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	lextformin	2057904	OMOP4958829	metformin 500 MG Oral Tablet [LEXTFORMIN]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	metapol	2057912	OMOP4958837	metformin 500 MG Oral Tablet [METAPOL]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	newmet	2057916	OMOP4958841	metformin 500 MG Oral Tablet [NEWMET]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	glupa	2057925	OMOP4958852	metformin 500 MG Extended Release Oral Tablet [GLUPA]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	glucera	2057927	OMOP4958854	metformin 500 MG Extended Release Oral Tablet [GLUCERA]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diamin	2057930	OMOP4958856	metformin 500 MG Extended Release Oral Tablet [DIAMIN]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	mackpomin	2057952	OMOP4958878	metformin 500 MG Extended Release Oral Tablet [MACKPOMIN]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	bayformin	2057963	OMOP4958890	metformin 500 MG [BAYFORMIN]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	glufomin	2057966	OMOP4958893	metformin 500 MG [GLUFOMIN]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	metapol	2057973	OMOP4958901	metformin 500 MG [METAPOL]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	metomin	2057976	OMOP4958904	metformin 500 MG [METOMIN]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	metrin	2057978	OMOP4958906	metformin 500 MG [METRIN]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	newmet	2057979	OMOP4958907	metformin 500 MG [NEWMET]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	metapol	2057996	OMOP4958925	metformin Oral Tablet [METAPOL]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diamin	2058001	OMOP4958931	metformin Extended Release Oral Tablet [DIAMIN]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	daimit	2058002	OMOP4958932	metformin Extended Release Oral Tablet [DAIMIT]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	gluformin	2058003	OMOP4958933	metformin Extended Release Oral Tablet [GLUFORMIN]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diametone	2058006	OMOP4958936	metformin Extended Release Oral Tablet [DIAMETONE]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	ilyang metfor	2058008	OMOP4958938	metformin Extended Release Oral Tablet [ILYANG METFOR]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	mackpomin	2058009	OMOP4958940	metformin Extended Release Oral Tablet [MACKPOMIN]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	metgreen	2058011	OMOP4958942	metformin Extended Release Oral Tablet [METGREEN]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	metomin	2058012	OMOP4958943	metformin Extended Release Oral Tablet [METOMIN]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	metophage	2058013	OMOP4958944	metformin Extended Release Oral Tablet [METOPHAGE]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	glucomet	2920950	OMOP5137772	metformin 1000 MG Oral Tablet [Glucomet] Box of 10	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diaformin	2920956	OMOP5137778	metformin 1000 MG Oral Tablet [Diaformin] Box of 11380	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diaformin	2920959	OMOP5137781	metformin 1000 MG Oral Tablet [Diaformin] Box of 60	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	medformin	2920979	OMOP5137801	metformin 1000 MG Oral Tablet [Medformin] Box of 60	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	medformin	2920980	OMOP5137802	metformin 1000 MG Oral Tablet [Medformin] Box of 10	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	medformin	2920981	OMOP5137803	metformin 1000 MG Oral Tablet [Medformin]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diaformin	2920982	OMOP5137804	metformin 1000 MG Extended Release Oral Tablet [Diaformin] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diaformin	2920983	OMOP5137805	metformin 1000 MG Extended Release Oral Tablet [Diaformin] Box of 100	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diaformin	2920986	OMOP5137808	metformin 1000 MG Extended Release Oral Tablet [Diaformin] Box of 10	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diabex xr	2920987	OMOP5137809	metformin 1000 MG Extended Release Oral Tablet [DIABEX XR] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diabex xr	2920989	OMOP5137811	metformin 1000 MG Extended Release Oral Tablet [DIABEX XR] Box of 90	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diabex xr	2920990	OMOP5137812	metformin 1000 MG Extended Release Oral Tablet [DIABEX XR] Box of 60	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diabex xr	2920992	OMOP5137814	metformin 1000 MG Extended Release Oral Tablet [DIABEX XR] Box of 10	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diaxemet	2921010	OMOP5137832	metformin 1000 MG Extended Release Oral Tablet [Diaxemet] Box of 360	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diaxemet	2921018	OMOP5137840	metformin 1000 MG Extended Release Oral Tablet [Diaxemet]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diaxemet	2921053	OMOP5137876	metformin 750 MG Extended Release Oral Tablet [Diaxemet] Box of 500	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diaxemet	2921063	OMOP5137886	metformin 750 MG [Diaxemet]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	formet	2921066	OMOP5137889	metformin 500 MG Oral Tablet [Formet] Box of 20	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diaformin	2921068	OMOP5137891	metformin 500 MG Oral Tablet [Diaformin] Box of 4540	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	glucomet	2921090	OMOP5137913	metformin 500 MG Extended Release Oral Tablet [Glucomet] Box of 100	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	glucobete	2921095	OMOP5137918	metformin 500 MG Extended Release Oral Tablet [Glucobete]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	formet	2921096	OMOP5137919	metformin 500 MG Extended Release Oral Tablet [Formet] Box of 500	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	formet	2921099	OMOP5137922	metformin 500 MG Extended Release Oral Tablet [Formet] Box of 20	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	formet	2921101	OMOP5137924	metformin 500 MG Extended Release Oral Tablet [Formet]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diaformin	2921102	OMOP5137925	metformin 500 MG Extended Release Oral Tablet [Diaformin] Box of 4540	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diamet	2921104	OMOP5137927	metformin 500 MG Extended Release Oral Tablet [DIAMET] Box of 100	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diabex xr	2921105	OMOP5137928	metformin 500 MG Extended Release Oral Tablet [DIABEX XR] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diabex xr	2921106	OMOP5137929	metformin 500 MG Extended Release Oral Tablet [DIABEX XR] Box of 100	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	glucophage	2921112	OMOP5137935	metformin 500 MG Extended Release Oral Tablet [Glucophage] Box of 90	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diaxemet	2921162	OMOP5137984	metformin 500 MG Extended Release Oral Tablet [Diaxemet] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diaxemet	2921164	OMOP5137986	metformin 500 MG Extended Release Oral Tablet [Diaxemet] Box of 90	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	diaxemet	2921168	OMOP5137990	metformin 500 MG Extended Release Oral Tablet [Diaxemet]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	medformin	2921170	OMOP5137992	metformin 500 MG Extended Release Oral Tablet [Medformin] Box of 10	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	medformin	2921173	OMOP5137995	metformin 500 MG [Medformin]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	formet	2921174	OMOP5137996	metformin 250 MG Oral Tablet [Formet] Box of 100	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	formet	2921175	OMOP5137997	metformin 250 MG Oral Tablet [Formet] Box of 10	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	metforbell	2921191	OMOP5138015	metformin Extended Release Oral Tablet [Metforbell]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	glucomet	2921192	OMOP5138016	metformin Extended Release Oral Tablet [Glucomet]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	glucobete	2921194	OMOP5138018	metformin Extended Release Oral Tablet [Glucobete]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	glucamet	19006932	105376	metformin hydrochloride 500 MG Oral Tablet [Glucamet]	Drug	Branded Drug	S	RxNorm	RxNorm (NLM)
A10BA02	metformin; oral	metsol	21022364	OMOP351009	Metformin Oral Solution [Metsol]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	metabet sr	21022373	OMOP351167	Metformin 500 MG Extended Release Oral Tablet [Metabet SR] Box of 56	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	glucophage	21032105	OMOP351204	Metformin 500 MG Extended Release Oral Tablet [Glucophage] Box of 28	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	sukkarto sr	21042047	OMOP351016	Metformin Extended Release Oral Tablet [Sukkarto SR]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	glucophage	21042064	OMOP351380	Metformin 1000 MG Extended Release Oral Tablet [Glucophage] Box of 28	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	glucient	21051801	OMOP351362	Metformin 1000 MG Extended Release Oral Tablet [Glucient] Box of 28	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	glucient	21081220	OMOP351014	Metformin Extended Release Oral Tablet [Glucient]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	metabet sr	21090970	OMOP351164	Metformin 500 MG Extended Release Oral Tablet [Metabet SR] Box of 28	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	glucient	21100900	OMOP351171	Metformin 500 MG Extended Release Oral Tablet [Glucient]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	glucophage	21120422	OMOP351216	Metformin 500 MG Extended Release Oral Tablet [Glucophage] Box of 60	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	glucient	21140093	OMOP351173	Metformin 500 MG Extended Release Oral Tablet [Glucient] Box of 28	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	bolamyn sr	21149948	OMOP351026	Metformin 500 MG [Bolamyn SR]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	glucophage	21149966	OMOP351430	Metformin 750 MG Extended Release Oral Tablet [Glucophage] Box of 28	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	metsol	21157793	OMOP325584	150 ML Metformin 100 MG/ML Oral Solution [Metsol]	Drug	Quant Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	metgluco	35137090	OMOP4794266	Metformin 500 MG [Metgluco]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	medet	35146814	OMOP4803890	Metformin 250 MG [Medet]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	glucient	35771415	OMOP2772876	Metformin 750 MG Delayed Release Oral Tablet [Glucient] Box of 28	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	glyformin	35771416	OMOP2772877	Metformin 500 MG Extended Release Oral Tablet [Glyformin] Box of 500	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	metoana	35831671	OMOP5036596	anagliptin / metformin Oral Tablet [Metoana]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	shuangli	35865346	OMOP5021880	metformin 250 MG Oral Tablet [Shuangli]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BA02	metformin; oral	shuangpingle	35865347	OMOP5021881	metformin 250 MG Oral Tablet [Shuangpingle]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
