CONCEPT_CODE,CONCEPT_NAME,DOMAIN_ID,CONCEPT_CLASS_ID,STANDARD_CONCEPT,VOCABULARY_ID,VOCABULARY_NAME,brand_name
OMOP1041943,Metformin 850 MG Oral Tablet [METFORMINE TEVA],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,metformine teva
OMOP1048980,Metformin 500 MG [Ntp-Metformin],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,ntp-metformin
OMOP1051556,Metformin Oral Tablet [Ntp-Metformin],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,ntp-metformin
OMOP1054973,Metformin 850 MG Oral Tablet [Ecl-Metformin],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,ecl-metformin
OMOP1054975,Metformin 500 MG Oral Tablet [Q-Metformin],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,q-metformin
OMOP1054976,Metformin 500 MG Oral Tablet [Glycon],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,glycon
OMOP1064448,Metformin Oral Tablet [Rhoxal-Metformin],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,rhoxal-metformin
OMOP1064450,Metformin Oral Tablet [Ava-Metformin],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,ava-metformin
OMOP1067756,Metformin 850 MG Oral Tablet [Pro-Metformin],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,pro-metformin
OMOP1067757,Metformin 850 MG Oral Tablet [Ava-Metformin],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,ava-metformin
OMOP1067759,Metformin 500 MG Oral Tablet [MEMANTINE SANDOZ],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,memantine sandoz
OMOP1074641,Metformin 850 MG [Nu-Metformin],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,nu-metformin
OMOP1074644,Metformin 500 MG [Ecl-Metformin],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,ecl-metformin
OMOP1080655,Metformin 850 MG Oral Tablet [Riva Metformin],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,riva metformin
OMOP1080656,Metformin 850 MG Oral Tablet [Act Metformin],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,act metformin
OMOP1080657,Metformin 500 MG Oral Tablet [Ecl-Metformin],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,ecl-metformin
OMOP1087611,Metformin 850 MG [Dom-Metformin],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,dom-metformin
OMOP1087613,Metformin 500 MG [Mint-Metformin],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,mint-metformin
OMOP1090252,Metformin Oral Tablet [Glycon],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,glycon
OMOP1090253,Metformin Oral Tablet [Apo-Metformin],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,apo-metformin
OMOP1100557,Metformin 500 MG [Septa-Metformin],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,septa-metformin
OMOP1106402,Metformin 500 MG Oral Tablet [Med Metformin],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,med metformin
OMOP1106405,Metformin 500 MG Oral Tablet [Apo-Metformin],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,apo-metformin
OMOP1113551,Metformin 850 MG [Ava-Metformin],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,ava-metformin
OMOP1113555,Metformin 500 MG [Ran-Metformin],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,ran-metformin
OMOP1116189,Metformin Oral Tablet [Phl-Metformin],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,phl-metformin
OMOP1119603,Metformin 500 MG Oral Tablet [Ntp-Metformin],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,ntp-metformin
OMOP1119605,Metformin 500 MG Oral Tablet [Bci Metformin],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,bci metformin
OMOP3035635,Metformin 1000 MG Extended Release Oral Tablet [METFORMINE PFIZER] Box of 120,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metformine pfizer
OMOP3037539,Metformin Extended Release Oral Tablet [Metformin Denk],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,metformin denk
OMOP3038814,Metformin 500 MG Extended Release Oral Tablet [Metformin Puren] Box of 120,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metformin puren
OMOP3042600,Metformin 500 MG Extended Release Oral Tablet [Metformin Aurobindo] Box of 30,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metformin aurobindo
OMOP3042601,Metformin 500 MG Extended Release Oral Tablet [Metfor Teva] Box of 30,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metfor teva
OMOP3042603,Metformin 850 MG Extended Release Oral Tablet [Metformin Atid] Box of 120,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metformin atid
OMOP3042604,Metformin 1000 MG Extended Release Oral Tablet [Metformin Abz] Box of 120,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metformin abz
OMOP3046357,Metformin 500 MG Extended Release Oral Tablet [Metformin Atid] Box of 120,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metformin atid
OMOP3046359,Metformin 1000 MG Extended Release Oral Tablet [Metformin Atid] Box of 30,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metformin atid
OMOP3050118,Metformin 1000 MG Extended Release Oral Tablet [Metsurrir] Box of 120,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metsurrir
OMOP3053871,Metformin 500 MG Extended Release Oral Tablet [METFORMINE PFIZER],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,metformine pfizer
OMOP3057588,Metformin 850 MG Extended Release Oral Tablet [Metformin Puren] Box of 120,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metformin puren
OMOP3061288,Metformin 500 MG Extended Release Oral Tablet [Diabetase] Box of 120,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diabetase
OMOP3061289,Metformin 850 MG Extended Release Oral Tablet [Metformin Lichtenstein] Box of 30,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metformin lichtenstein
OMOP3061293,Metformin 850 MG Extended Release Oral Tablet [Juformin] Box of 120,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,juformin
OMOP3061294,Metformin 850 MG Extended Release Oral Tablet [Espa Formin],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,espa formin
OMOP3061295,Metformin 1000 MG Extended Release Oral Tablet [Metformin Aps] Box of 120,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metformin aps
OMOP3065142,Metformin 500 MG Extended Release Oral Tablet [METFORMINE PFIZER] Box of 30,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metformine pfizer
OMOP3065143,Metformin 500 MG Extended Release Oral Tablet [Juformin] Box of 120,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,juformin
OMOP3065147,Metformin 850 MG Extended Release Oral Tablet [Glucobon Biomo] Box of 120,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glucobon biomo
OMOP4958554,atorvastatin 10 MG / metformin 1000 MG Extended Release Oral Tablet [LIPITO-M],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,lipito-m
OMOP4958598,atorvastatin 10 MG / metformin 500 MG [LIPITO-M],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,lipito-m
OMOP4958844,metformin 500 MG Oral Tablet [NT-FORMIN],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,nt-formin
OMOP4958928,metformin Oral Tablet [NT-FORMIN],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,nt-formin
OMOP4958820,metformin 750 MG [Diaformin],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,diaformin
OMOP4958552,atorvastatin 10 MG / metformin 1000 MG Extended Release Oral Tablet [ATOMET],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,atomet
OMOP4958557,atorvastatin 10 MG / metformin 1000 MG [ATOMET],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,atomet
OMOP4958562,atorvastatin 20 MG / metformin 750 MG Extended Release Oral Tablet [ATOMET],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,atomet
OMOP4958567,atorvastatin 20 MG / metformin 750 MG [ATOMET],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,atomet
OMOP4958579,atorvastatin 20 MG / metformin 500 MG Extended Release Oral Tablet [LIPIMET],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,lipimet
OMOP4958587,atorvastatin 20 MG / metformin 500 MG [ATOMET],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,atomet
OMOP4958729,metformin 1000 MG / rosuvastatin 10 MG Extended Release Oral Tablet [CLAVIS],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,clavis
OMOP4958740,metformin 1000 MG / rosuvastatin 5 MG [CLAVIS],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,clavis
OMOP4958755,metformin 750 MG / rosuvastatin 10 MG Extended Release Oral Tablet [ROSUTANMET],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,rosutanmet
OMOP4958765,metformin 750 MG / rosuvastatin 5 MG Extended Release Oral Tablet [DUOMET],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,duomet
OMOP4958769,metformin 750 MG / rosuvastatin 5 MG Extended Release Oral Tablet [ROSUTANMET],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,rosutanmet
OMOP4958771,metformin 750 MG / rosuvastatin 5 MG [CLAVIS],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,clavis
OMOP4958774,metformin 750 MG / rosuvastatin 5 MG [ROSUTANMET],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,rosutanmet
OMOP4958780,metformin 500 MG / rosuvastatin 10 MG Extended Release Oral Tablet [CLAVIS],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,clavis
OMOP4958782,metformin 500 MG / rosuvastatin 10 MG Extended Release Oral Tablet [DUOMET],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,duomet
OMOP4958786,metformin 500 MG / rosuvastatin 10 MG Extended Release Oral Tablet [ROSUMET],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,rosumet
OMOP4958796,metformin 500 MG / rosuvastatin 5 MG Extended Release Oral Tablet [CLAVIS],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,clavis
OMOP4958874,metformin 500 MG Extended Release Oral Tablet [ILYANG METFOR],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,ilyang metfor
OMOP4958882,metformin 500 MG Extended Release Oral Tablet [METGREEN],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,metgreen
OMOP4958888,metformin 500 MG [DIAMIN],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,diamin
OMOP4958889,metformin 500 MG [GLUFORMIN],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,gluformin
OMOP4958896,metformin 500 MG [LEXTFORMIN],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,lextformin
OMOP4958897,metformin 500 MG [MACKPOMIN],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,mackpomin
OMOP4958898,metformin 500 MG [MEFODIN],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,mefodin
OMOP4958900,metformin 500 MG [MESOFO],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,mesofo
OMOP4958902,metformin 500 MG [METGLU],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,metglu
OMOP4958903,metformin 500 MG [METGREEN],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,metgreen
OMOP4958905,metformin 500 MG [METOPHAGE],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,metophage
OMOP4958909,metformin 250 MG Oral Tablet [Diaformin],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,diaformin
OMOP4958911,metformin 250 MG Oral Tablet [GLUMEFORMIN],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,glumeformin
OMOP4958913,metformin 250 MG Oral Tablet [DAIMIT],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,daimit
OMOP4958923,metformin Oral Tablet [MEPONIN],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,meponin
OMOP4958926,metformin Oral Tablet [METRIN],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,metrin
OMOP4958927,metformin Oral Tablet [NEWMET],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,newmet
OMOP4958935,metformin Extended Release Oral Tablet [BAYFORMIN],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,bayformin
OMOP4958941,metformin Extended Release Oral Tablet [METGLU],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,metglu
OMOP5137843,metformin 1000 MG [Medformin],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,medformin
OMOP5137769,metformin 1000 MG Oral Tablet [Glucomet] Box of 90,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glucomet
OMOP5137770,metformin 1000 MG Oral Tablet [Glucomet] Box of 60,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glucomet
OMOP5137771,metformin 1000 MG Oral Tablet [Glucomet] Box of 30,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glucomet
OMOP5137777,metformin 1000 MG Oral Tablet [Formet] Box of 10,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,formet
OMOP5137780,metformin 1000 MG Oral Tablet [Diaformin] Box of 90,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diaformin
OMOP5137800,metformin 1000 MG Oral Tablet [Medformin] Box of 90,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,medformin
OMOP5137810,metformin 1000 MG Extended Release Oral Tablet [DIABEX XR] Box of 100,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diabex xr
OMOP5137833,metformin 1000 MG Extended Release Oral Tablet [Diaxemet] Box of 240,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diaxemet
OMOP5137838,metformin 1000 MG Extended Release Oral Tablet [Diaxemet] Box of 30,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diaxemet
OMOP5137839,metformin 1000 MG Extended Release Oral Tablet [Diaxemet] Box of 10,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diaxemet
OMOP5137841,metformin 1000 MG [Glucomet],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,glucomet
OMOP5137844,metformin 850 MG Oral Tablet [Formet] Box of 10,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,formet
OMOP5137853,metformin 850 MG Oral Tablet [Medformin] Box of 60,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,medformin
OMOP5137854,metformin 850 MG Oral Tablet [Medformin] Box of 10,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,medformin
OMOP5137859,metformin 750 MG Extended Release Oral Tablet [DIABEX XR] Box of 100,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diabex xr
OMOP5137863,metformin 750 MG Extended Release Oral Tablet [DIABEX XR] Box of 10,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diabex xr
OMOP5137878,metformin 750 MG Extended Release Oral Tablet [Diaxemet] Box of 120,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diaxemet
OMOP5137879,metformin 750 MG Extended Release Oral Tablet [Diaxemet] Box of 100,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diaxemet
OMOP5137882,metformin 750 MG Extended Release Oral Tablet [Diaxemet] Box of 30,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diaxemet
OMOP5137883,metformin 750 MG Extended Release Oral Tablet [Diaxemet] Box of 10,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diaxemet
OMOP5137887,metformin 500 MG Oral Tablet [Formet] Box of 500,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,formet
OMOP5137888,metformin 500 MG Oral Tablet [Formet] Box of 250,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,formet
OMOP5137890,metformin 500 MG Oral Tablet [Formet] Box of 10,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,formet
OMOP5137909,metformin 500 MG Oral Tablet [Medformin] Box of 10,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,medformin
OMOP5137910,metformin 500 MG Oral Tablet [Medformin],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,medformin
OMOP5137911,metformin 500 MG Extended Release Oral Tablet [Metforbell] Box of 100,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metforbell
OMOP5137917,metformin 500 MG Extended Release Oral Tablet [Glucobete] Box of 100,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glucobete
OMOP5137920,metformin 500 MG Extended Release Oral Tablet [Formet] Box of 250,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,formet
OMOP5137921,metformin 500 MG Extended Release Oral Tablet [Formet] Box of 100,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,formet
OMOP5137926,metformin 500 MG Extended Release Oral Tablet [Diabex] Box of 100,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diabex
OMOP5137931,metformin 500 MG Extended Release Oral Tablet [DIABEX XR] Box of 60,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diabex xr
OMOP5137933,metformin 500 MG Extended Release Oral Tablet [DIABEX XR] Box of 10,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diabex xr
OMOP5137934,metformin 500 MG Extended Release Oral Tablet [Glucophage] Box of 100,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glucophage
OMOP5137936,metformin 500 MG Extended Release Oral Tablet [Glucophage] Box of 10,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glucophage
OMOP5137983,metformin 500 MG Extended Release Oral Tablet [Diaxemet] Box of 240,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diaxemet
OMOP5137987,metformin 500 MG Extended Release Oral Tablet [Diaxemet] Box of 60,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diaxemet
OMOP5137994,metformin 500 MG [Diaxemet],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,diaxemet
OMOP5138009,metformin 250 MG Oral Tablet [Medformin] Box of 10,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,medformin
OMOP5138017,metformin Extended Release Oral Tablet [Glucohexal],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,glucohexal
OMOP5138019,metformin Extended Release Oral Tablet [Formet],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,formet
105377,metformin hydrochloride 850 MG Oral Tablet [Glucamet],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),glucamet
204047,metformin hydrochloride 850 MG Oral Tablet [Orabet Metformin],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),orabet metformin
OMOP351013,Metformin Extended Release Oral Tablet [Metabet SR],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,metabet sr
OMOP351024,Metformin 500 MG [Diagemet],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,diagemet
OMOP351322,Metformin 850 MG Oral Tablet [Glucophage] Box of 56,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glucophage
OMOP351330,Metformin 1000 MG [Bolamyn SR],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,bolamyn sr
OMOP351195,Metformin 500 MG Extended Release Oral Tablet [Bolamyn SR] Box of 56,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,bolamyn sr
OMOP351188,Metformin 500 MG Extended Release Oral Tablet [Sukkarto SR] Box of 56,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,sukkarto sr
OMOP351190,Metformin 500 MG Extended Release Oral Tablet [Bolamyn SR],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,bolamyn sr
OMOP351426,Metformin 750 MG Extended Release Oral Tablet [Glucient] Box of 28,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glucient
OMOP351424,Metformin 750 MG Extended Release Oral Tablet [Glucient],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,glucient
OMOP351126,Metformin 500 MG Oral Tablet [Glyformin],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,glyformin
OMOP351017,Metformin Extended Release Oral Tablet [Bolamyn SR],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,bolamyn sr
OMOP351175,Metformin 500 MG Extended Release Oral Tablet [Glucient] Box of 56,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glucient
OMOP351015,Metformin Extended Release Oral Tablet [Diagemet],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,diagemet
OMOP351359,Metformin 1000 MG Extended Release Oral Tablet [Glucient],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,glucient
OMOP351370,Metformin 1000 MG Extended Release Oral Tablet [Bolamyn SR],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,bolamyn sr
OMOP4803113,Metformin 250 MG Oral Tablet [Metgluco],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,metgluco
